Price,Close
Ticker,AAPL
2020-08-31,125.96508026123047
2020-09-01,130.98257446289062
2020-09-02,128.26881408691406
2020-09-03,117.99951171875
2020-09-04,118.07762908935547
2020-09-05,118.07762908935547
2020-09-06,118.07762908935547
2020-09-07,118.07762908935547
2020-09-08,110.13159942626953
2020-09-09,114.52436065673828
2020-09-10,110.78562927246094
2020-09-11,109.33114624023438
2020-09-12,109.33114624023438
2020-09-13,109.33114624023438
2020-09-14,112.6110610961914
2020-09-15,112.78678131103516
2020-09-16,109.45805358886719
2020-09-17,107.71067810058594
2020-09-18,104.29408264160156
2020-09-19,104.29408264160156
2020-09-20,104.29408264160156
2020-09-21,107.4568862915039
2020-09-22,109.1456527709961
2020-09-23,104.56741333007812
2020-09-24,105.64122009277344
2020-09-25,109.6044692993164
2020-09-26,109.6044692993164
2020-09-27,109.6044692993164
2020-09-28,112.2206039428711
2020-09-29,111.37133026123047
2020-09-30,113.05034637451172
2020-10-01,114.00698852539062
2020-10-02,110.32683563232422
2020-10-03,110.32683563232422
2020-10-04,110.32683563232422
2020-10-05,113.72390747070312
2020-10-06,110.46348571777344
2020-10-07,112.3377456665039
2020-10-08,112.23035430908203
2020-10-09,114.1827163696289
2020-10-10,114.1827163696289
2020-10-11,114.1827163696289
2020-10-12,121.4356689453125
2020-10-13,118.21428680419922
2020-10-14,118.3021469116211
2020-10-15,117.83358764648438
2020-10-16,116.18385314941406
2020-10-17,116.18385314941406
2020-10-18,116.18385314941406
2020-10-19,113.21629333496094
2020-10-20,114.70984649658203
2020-10-21,114.08509063720703
2020-10-22,112.99177551269531
2020-10-23,112.2987060546875
2020-10-24,112.2987060546875
2020-10-25,112.2987060546875
2020-10-26,112.30845642089844
2020-10-27,113.8215103149414
2020-10-28,108.55017852783203
2020-10-29,112.57202911376953
2020-10-30,106.26597595214844
2020-10-31,106.26597595214844
2020-11-01,106.26597595214844
2020-11-02,106.17811584472656
2020-11-03,107.80831146240234
2020-11-04,112.21083068847656
2020-11-05,116.1936264038086
2020-11-06,116.06159973144531
2020-11-07,116.06159973144531
2020-11-08,116.06159973144531
2020-11-09,113.74407958984375
2020-11-10,113.40185546875
2020-11-11,116.84387969970703
2020-11-12,116.57011413574219
2020-11-13,116.61900329589844
2020-11-14,116.61900329589844
2020-11-15,116.61900329589844
2020-11-16,117.63594818115234
2020-11-17,116.7461166381836
2020-11-18,115.41621398925781
2020-11-19,116.01272583007812
2020-11-20,114.74150848388672
2020-11-21,114.74150848388672
2020-11-22,114.74150848388672
2020-11-23,111.32878112792969
2020-11-24,112.61954498291016
2020-11-25,113.46051025390625
2020-11-26,113.46051025390625
2020-11-27,114.00811004638672
2020-11-28,114.00811004638672
2020-11-29,114.00811004638672
2020-11-30,116.41362762451172
2020-12-01,120.00236511230469
2020-12-02,120.3543930053711
2020-12-03,120.2175064086914
2020-12-04,119.54276275634766
2020-12-05,119.54276275634766
2020-12-06,119.54276275634766
2020-12-07,121.00955200195312
2020-12-08,121.62560272216797
2020-12-09,119.08317565917969
2020-12-10,120.51084899902344
2020-12-11,119.69923400878906
2020-12-12,119.69923400878906
2020-12-13,119.69923400878906
2020-12-14,119.08317565917969
2020-12-15,125.048095703125
2020-12-16,124.97964477539062
2020-12-17,125.84992980957031
2020-12-18,123.8551254272461
2020-12-19,123.8551254272461
2020-12-20,123.8551254272461
2020-12-21,125.39033508300781
2020-12-22,128.95950317382812
2020-12-23,128.0598602294922
2020-12-24,129.04747009277344
2020-12-25,129.04747009277344
2020-12-26,129.04747009277344
2020-12-27,129.04747009277344
2020-12-28,133.66299438476562
2020-12-29,131.88327026367188
2020-12-30,130.7587890625
2020-12-31,129.75155639648438
2021-01-01,129.75155639648438
2021-01-02,129.75155639648438
2021-01-03,129.75155639648438
2021-01-04,126.5442123413086
2021-01-05,128.10879516601562
2021-01-06,123.79644775390625
2021-01-07,128.02078247070312
2021-01-08,129.125732421875
2021-01-09,129.125732421875
2021-01-10,129.125732421875
2021-01-11,126.12374114990234
2021-01-12,125.9477310180664
2021-01-13,127.99144744873047
2021-01-14,126.05530548095703
2021-01-15,124.32447814941406
2021-01-16,124.32447814941406
2021-01-17,124.32447814941406
2021-01-18,124.32447814941406
2021-01-19,124.99921417236328
2021-01-20,129.106201171875
2021-01-21,133.8389892578125
2021-01-22,135.9902801513672
2021-01-23,135.9902801513672
2021-01-24,135.9902801513672
2021-01-25,139.75502014160156
2021-01-26,139.98974609375
2021-01-27,138.91407775878906
2021-01-28,134.0541534423828
2021-01-29,129.0377197265625
2021-01-30,129.0377197265625
2021-01-31,129.0377197265625
2021-02-01,131.1694793701172
2021-02-02,132.00062561035156
2021-02-03,130.973876953125
2021-02-04,134.34750366210938
2021-02-05,133.93130493164062
2021-02-06,133.93130493164062
2021-02-07,133.93130493164062
2021-02-08,134.0782012939453
2021-02-09,133.19679260253906
2021-02-10,132.58963012695312
2021-02-11,132.3350067138672
2021-02-12,132.5700225830078
2021-02-13,132.5700225830078
2021-02-14,132.5700225830078
2021-02-15,132.5700225830078
2021-02-16,130.43515014648438
2021-02-17,128.1337432861328
2021-02-18,127.02713775634766
2021-02-19,127.1838150024414
2021-02-20,127.1838150024414
2021-02-21,127.1838150024414
2021-02-22,123.39385223388672
2021-02-23,123.25672912597656
2021-02-24,122.75728607177734
2021-02-25,118.48746490478516
2021-02-26,118.75189208984375
2021-02-27,118.75189208984375
2021-02-28,118.75189208984375
2021-03-01,125.14682006835938
2021-03-02,122.53203582763672
2021-03-03,119.53534698486328
2021-03-04,117.64525604248047
2021-03-05,118.90857696533203
2021-03-06,118.90857696533203
2021-03-07,118.90857696533203
2021-03-08,113.95323944091797
2021-03-09,118.58539581298828
2021-03-10,117.49835968017578
2021-03-11,119.4374008178711
2021-03-12,118.52664184570312
2021-03-13,118.52664184570312
2021-03-14,118.52664184570312
2021-03-15,121.42543029785156
2021-03-16,122.97273254394531
2021-03-17,122.17948913574219
2021-03-18,118.03697204589844
2021-03-19,117.50816345214844
2021-03-20,117.50816345214844
2021-03-21,117.50816345214844
2021-03-22,120.83784484863281
2021-03-23,120.00541687011719
2021-03-24,117.6060791015625
2021-03-25,118.09573364257812
2021-03-26,118.70291137695312
2021-03-27,118.70291137695312
2021-03-28,118.70291137695312
2021-03-29,118.87918853759766
2021-03-30,117.4200210571289
2021-03-31,119.62346649169922
2021-04-01,120.45589447021484
2021-04-02,120.45589447021484
2021-04-03,120.45589447021484
2021-04-04,120.45589447021484
2021-04-05,123.29592895507812
2021-04-06,123.59949493408203
2021-04-07,125.25455474853516
2021-04-08,127.6636734008789
2021-04-09,130.2490692138672
2021-04-10,130.2490692138672
2021-04-11,130.2490692138672
2021-04-12,128.52548217773438
2021-04-13,131.64947509765625
2021-04-14,129.29913330078125
2021-04-15,131.71803283691406
2021-04-16,131.38507080078125
2021-04-17,131.38507080078125
2021-04-18,131.38507080078125
2021-04-19,132.0509796142578
2021-04-20,130.3568115234375
2021-04-21,130.7387237548828
2021-04-22,129.21102905273438
2021-04-23,131.541748046875
2021-04-24,131.541748046875
2021-04-25,131.541748046875
2021-04-26,131.93350219726562
2021-04-27,131.61032104492188
2021-04-28,130.81704711914062
2021-04-29,130.71913146972656
2021-04-30,128.7408905029297
2021-05-01,128.7408905029297
2021-05-02,128.7408905029297
2021-05-03,129.79859924316406
2021-05-04,125.20557403564453
2021-05-05,125.45040893554688
2021-05-06,127.05648803710938
2021-05-07,127.73338317871094
2021-05-08,127.73338317871094
2021-05-09,127.73338317871094
2021-05-10,124.43726348876953
2021-05-11,123.51514434814453
2021-05-12,120.43488311767578
2021-05-13,122.59303283691406
2021-05-14,125.0258560180664
2021-05-15,125.0258560180664
2021-05-16,125.0258560180664
2021-05-17,123.86829376220703
2021-05-18,122.4753189086914
2021-05-19,122.318359375
2021-05-20,124.88853454589844
2021-05-21,123.04427337646484
2021-05-22,123.04427337646484
2021-05-23,123.04427337646484
2021-05-24,124.68251037597656
2021-05-25,124.4863052368164
2021-05-26,124.43726348876953
2021-05-27,122.89712524414062
2021-05-28,122.23988342285156
2021-05-29,122.23988342285156
2021-05-30,122.23988342285156
2021-05-31,122.23988342285156
2021-06-01,121.91615295410156
2021-06-02,122.68130493164062
2021-06-03,121.19022369384766
2021-06-04,123.49552154541016
2021-06-05,123.49552154541016
2021-06-06,123.49552154541016
2021-06-07,123.50533294677734
2021-06-08,124.32936096191406
2021-06-09,124.7119369506836
2021-06-10,123.71133422851562
2021-06-11,124.92776489257812
2021-06-12,124.92776489257812
2021-06-13,124.92776489257812
2021-06-14,127.99819946289062
2021-06-15,127.17420959472656
2021-06-16,127.67450714111328
2021-06-17,129.28330993652344
2021-06-18,127.97862243652344
2021-06-19,127.97862243652344
2021-06-20,127.97862243652344
2021-06-21,129.7836151123047
2021-06-22,131.431640625
2021-06-23,131.15695190429688
2021-06-24,130.87249755859375
2021-06-25,130.57823181152344
2021-06-26,130.57823181152344
2021-06-27,130.57823181152344
2021-06-28,132.21644592285156
2021-06-29,133.73696899414062
2021-06-30,134.35496520996094
2021-07-01,134.65908813476562
2021-07-02,137.2979278564453
2021-07-03,137.2979278564453
2021-07-04,137.2979278564453
2021-07-05,137.2979278564453
2021-07-06,139.31874084472656
2021-07-07,141.8202362060547
2021-07-08,140.51553344726562
2021-07-09,142.3499755859375
2021-07-10,142.3499755859375
2021-07-11,142.3499755859375
2021-07-12,141.75157165527344
2021-07-13,142.869873046875
2021-07-14,146.31309509277344
2021-07-15,145.65585327148438
2021-07-16,143.60557556152344
2021-07-17,143.60557556152344
2021-07-18,143.60557556152344
2021-07-19,139.74057006835938
2021-07-20,143.3701629638672
2021-07-21,142.63446044921875
2021-07-22,144.00784301757812
2021-07-23,145.73431396484375
2021-07-24,145.73431396484375
2021-07-25,145.73431396484375
2021-07-26,146.15614318847656
2021-07-27,143.97836303710938
2021-07-28,142.22239685058594
2021-07-29,142.869873046875
2021-07-30,143.08572387695312
2021-07-31,143.08572387695312
2021-08-01,143.08572387695312
2021-08-02,142.7521514892578
2021-08-03,144.55715942382812
2021-08-04,144.15493774414062
2021-08-05,144.2628631591797
2021-08-06,143.5751495361328
2021-08-07,143.5751495361328
2021-08-08,143.5751495361328
2021-08-09,143.52601623535156
2021-08-10,143.0446319580078
2021-08-11,143.30007934570312
2021-08-12,146.27691650390625
2021-08-13,146.48321533203125
2021-08-14,146.48321533203125
2021-08-15,146.48321533203125
2021-08-16,148.46775817871094
2021-08-17,147.5540771484375
2021-08-18,143.79129028320312
2021-08-19,144.1253204345703
2021-08-20,145.58917236328125
2021-08-21,145.58917236328125
2021-08-22,145.58917236328125
2021-08-23,147.08250427246094
2021-08-24,146.99404907226562
2021-08-25,145.75619506835938
2021-08-26,144.9505615234375
2021-08-27,145.99195861816406
2021-08-28,145.99195861816406
2021-08-29,145.99195861816406
2021-08-30,150.4326629638672
2021-08-31,149.165283203125
2021-09-01,149.8333282470703
2021-09-02,150.95333862304688
2021-09-03,151.59193420410156
2021-09-04,151.59193420410156
2021-09-05,151.59193420410156
2021-09-06,151.59193420410156
2021-09-07,153.94000244140625
2021-09-08,152.3877410888672
2021-09-09,151.36599731445312
2021-09-10,146.35546875
2021-09-11,146.35546875
2021-09-12,146.35546875
2021-09-13,146.92532348632812
2021-09-14,145.5203857421875
2021-09-15,146.41444396972656
2021-09-16,146.1786346435547
2021-09-17,143.49655151367188
2021-09-18,143.49655151367188
2021-09-19,143.49655151367188
2021-09-20,140.43133544921875
2021-09-21,140.91270446777344
2021-09-22,143.29025268554688
2021-09-23,144.2530517578125
2021-09-24,144.3414764404297
2021-09-25,144.3414764404297
2021-09-26,144.3414764404297
2021-09-27,142.8186798095703
2021-09-28,139.41940307617188
2021-09-29,140.3232421875
2021-09-30,139.01658630371094
2021-10-01,140.14637756347656
2021-10-02,140.14637756347656
2021-10-03,140.14637756347656
2021-10-04,136.69802856445312
2021-10-05,138.63345336914062
2021-10-06,139.50779724121094
2021-10-07,140.77516174316406
2021-10-08,140.3920135498047
2021-10-09,140.3920135498047
2021-10-10,140.3920135498047
2021-10-11,140.30361938476562
2021-10-12,139.02639770507812
2021-10-13,138.43692016601562
2021-10-14,141.2369384765625
2021-10-15,142.2979736328125
2021-10-16,142.2979736328125
2021-10-17,142.2979736328125
2021-10-18,143.9779815673828
2021-10-19,146.14918518066406
2021-10-20,146.640380859375
2021-10-21,146.85653686523438
2021-10-22,146.0803985595703
2021-10-23,146.0803985595703
2021-10-24,146.0803985595703
2021-10-25,146.03126525878906
2021-10-26,146.6993408203125
2021-10-27,146.23764038085938
2021-10-28,149.89231872558594
2021-10-29,147.1708984375
2021-10-30,147.1708984375
2021-10-31,147.1708984375
2021-11-01,146.3456573486328
2021-11-02,147.3870849609375
2021-11-03,148.83126831054688
2021-11-04,148.31056213378906
2021-11-05,148.8418426513672
2021-11-06,148.8418426513672
2021-11-07,148.8418426513672
2021-11-08,148.01539611816406
2021-11-09,148.3794403076172
2021-11-10,145.5360107421875
2021-11-11,145.48681640625
2021-11-12,147.57266235351562
2021-11-13,147.57266235351562
2021-11-14,147.57266235351562
2021-11-15,147.58250427246094
2021-11-16,148.5663604736328
2021-11-17,151.01626586914062
2021-11-18,155.3256378173828
2021-11-19,157.9624481201172
2021-11-20,157.9624481201172
2021-11-21,157.9624481201172
2021-11-22,158.4248809814453
2021-11-23,158.80860900878906
2021-11-24,159.33006286621094
2021-11-25,159.33006286621094
2021-11-26,154.28271484375
2021-11-27,154.28271484375
2021-11-28,154.28271484375
2021-11-29,157.65745544433594
2021-11-30,162.63587951660156
2021-12-01,162.11444091796875
2021-12-02,161.12071228027344
2021-12-03,159.23170471191406
2021-12-04,159.23170471191406
2021-12-05,159.23170471191406
2021-12-06,162.65560913085938
2021-12-07,168.42111206054688
2021-12-08,172.25827026367188
2021-12-09,171.74664306640625
2021-12-10,176.55784606933594
2021-12-11,176.55784606933594
2021-12-12,176.55784606933594
2021-12-13,172.9076385498047
2021-12-14,171.52035522460938
2021-12-15,176.41026306152344
2021-12-16,169.48370361328125
2021-12-17,168.38177490234375
2021-12-18,168.38177490234375
2021-12-19,168.38177490234375
2021-12-20,167.01417541503906
2021-12-21,170.20196533203125
2021-12-22,172.80926513671875
2021-12-23,173.43893432617188
2021-12-24,173.43893432617188
2021-12-25,173.43893432617188
2021-12-26,173.43893432617188
2021-12-27,177.42367553710938
2021-12-28,176.40042114257812
2021-12-29,176.48899841308594
2021-12-30,175.32797241210938
2021-12-31,174.70814514160156
2022-01-01,174.70814514160156
2022-01-02,174.70814514160156
2022-01-03,179.07659912109375
2022-01-04,176.80380249023438
2022-01-05,172.10086059570312
2022-01-06,169.22792053222656
2022-01-07,169.3951873779297
2022-01-08,169.3951873779297
2022-01-09,169.3951873779297
2022-01-10,169.4148712158203
2022-01-11,172.25827026367188
2022-01-12,172.70103454589844
2022-01-13,169.4148712158203
2022-01-14,170.2806854248047
2022-01-15,170.2806854248047
2022-01-16,170.2806854248047
2022-01-17,170.2806854248047
2022-01-18,167.06338500976562
2022-01-19,163.55093383789062
2022-01-20,161.858642578125
2022-01-21,159.79251098632812
2022-01-22,159.79251098632812
2022-01-23,159.79251098632812
2022-01-24,159.0151824951172
2022-01-25,157.20486450195312
2022-01-26,157.11630249023438
2022-01-27,156.65390014648438
2022-01-28,167.5848388671875
2022-01-29,167.5848388671875
2022-01-30,167.5848388671875
2022-01-31,171.96310424804688
2022-02-01,171.7958526611328
2022-02-02,173.0060577392578
2022-02-03,170.11338806152344
2022-02-04,169.82774353027344
2022-02-05,169.82774353027344
2022-02-06,169.82774353027344
2022-02-07,169.1085662841797
2022-02-08,172.23146057128906
2022-02-09,173.65992736816406
2022-02-10,169.56173706054688
2022-02-11,166.13343811035156
2022-02-12,166.13343811035156
2022-02-13,166.13343811035156
2022-02-14,166.36990356445312
2022-02-15,170.22178649902344
2022-02-16,169.98538208007812
2022-02-17,166.36990356445312
2022-02-18,164.81341552734375
2022-02-19,164.81341552734375
2022-02-20,164.81341552734375
2022-02-21,164.81341552734375
2022-02-22,161.877685546875
2022-02-23,157.6908721923828
2022-02-24,160.3211669921875
2022-02-25,162.39981079101562
2022-02-26,162.39981079101562
2022-02-27,162.39981079101562
2022-02-28,162.66580200195312
2022-03-01,160.77430725097656
2022-03-02,164.0843963623047
2022-03-03,163.75927734375
2022-03-04,160.7447509765625
2022-03-05,160.7447509765625
2022-03-06,160.7447509765625
2022-03-07,156.9322967529297
2022-03-08,155.09994506835938
2022-03-09,160.5280303955078
2022-03-10,156.16387939453125
2022-03-11,152.43020629882812
2022-03-12,152.43020629882812
2022-03-13,152.43020629882812
2022-03-14,148.3813018798828
2022-03-15,152.78488159179688
2022-03-16,157.21795654296875
2022-03-17,158.232666015625
2022-03-18,161.54273986816406
2022-03-19,161.54273986816406
2022-03-20,161.54273986816406
2022-03-21,162.92193603515625
2022-03-22,166.310791015625
2022-03-23,167.68017578125
2022-03-24,171.48277282714844
2022-03-25,172.12310791015625
2022-03-26,172.12310791015625
2022-03-27,172.12310791015625
2022-03-28,172.99002075195312
2022-03-29,176.30007934570312
2022-03-30,175.1277618408203
2022-03-31,172.0147247314453
2022-04-01,171.7191925048828
2022-04-02,171.7191925048828
2022-04-03,171.7191925048828
2022-04-04,175.787841796875
2022-04-05,172.45806884765625
2022-04-06,169.2760467529297
2022-04-07,169.58148193359375
2022-04-08,167.5618896484375
2022-04-09,167.5618896484375
2022-04-10,167.5618896484375
2022-04-11,163.28640747070312
2022-04-12,165.1680450439453
2022-04-13,167.86732482910156
2022-04-14,162.83323669433594
2022-04-15,162.83323669433594
2022-04-16,162.83323669433594
2022-04-17,162.83323669433594
2022-04-18,162.61654663085938
2022-04-19,164.91188049316406
2022-04-20,164.7444305419922
2022-04-21,163.9464874267578
2022-04-22,159.38526916503906
2022-04-23,159.38526916503906
2022-04-24,159.38526916503906
2022-04-25,160.45907592773438
2022-04-26,154.46945190429688
2022-04-27,154.2428741455078
2022-04-28,161.20779418945312
2022-04-29,155.30682373046875
2022-04-30,155.30682373046875
2022-05-01,155.30682373046875
2022-05-02,155.6122283935547
2022-05-03,157.10960388183594
2022-05-04,163.55242919921875
2022-05-05,154.4398956298828
2022-05-06,155.16995239257812
2022-05-07,155.16995239257812
2022-05-08,155.16995239257812
2022-05-09,150.0199737548828
2022-05-10,152.43710327148438
2022-05-11,144.53457641601562
2022-05-12,140.64744567871094
2022-05-13,145.1363983154297
2022-05-14,145.1363983154297
2022-05-15,145.1363983154297
2022-05-16,143.5874786376953
2022-05-17,147.23785400390625
2022-05-18,138.93080139160156
2022-05-19,135.50735473632812
2022-05-20,135.74411010742188
2022-05-21,135.74411010742188
2022-05-22,135.74411010742188
2022-05-23,141.19007873535156
2022-05-24,138.47695922851562
2022-05-25,138.63482666015625
2022-05-26,141.85107421875
2022-05-27,147.63247680664062
2022-05-28,147.63247680664062
2022-05-29,147.63247680664062
2022-05-30,147.63247680664062
2022-05-31,146.8431854248047
2022-06-01,146.7149658203125
2022-06-02,149.181396484375
2022-06-03,143.4296112060547
2022-06-04,143.4296112060547
2022-06-05,143.4296112060547
2022-06-06,144.17942810058594
2022-06-07,146.7149658203125
2022-06-08,145.9750213623047
2022-06-09,140.72634887695312
2022-06-10,135.29029846191406
2022-06-11,135.29029846191406
2022-06-12,135.29029846191406
2022-06-13,130.11074829101562
2022-06-14,130.9789276123047
2022-06-15,133.61309814453125
2022-06-16,128.31515502929688
2022-06-17,129.7949981689453
2022-06-18,129.7949981689453
2022-06-19,129.7949981689453
2022-06-20,129.7949981689453
2022-06-21,134.04718017578125
2022-06-22,133.53419494628906
2022-06-23,136.41502380371094
2022-06-24,139.75950622558594
2022-06-25,139.75950622558594
2022-06-26,139.75950622558594
2022-06-27,139.75950622558594
2022-06-28,135.5961456298828
2022-06-29,137.3621063232422
2022-06-30,134.88577270507812
2022-07-01,137.06614685058594
2022-07-02,137.06614685058594
2022-07-03,137.06614685058594
2022-07-04,137.06614685058594
2022-07-05,139.66085815429688
2022-07-06,141.00259399414062
2022-07-07,144.3865966796875
2022-07-08,145.06732177734375
2022-07-09,145.06732177734375
2022-07-10,145.06732177734375
2022-07-11,142.92645263671875
2022-07-12,143.90318298339844
2022-07-13,143.5381317138672
2022-07-14,146.47816467285156
2022-07-15,148.1553497314453
2022-07-16,148.1553497314453
2022-07-17,148.1553497314453
2022-07-18,145.09695434570312
2022-07-19,148.97421264648438
2022-07-20,150.98683166503906
2022-07-21,153.265869140625
2022-07-22,152.0227508544922
2022-07-23,152.0227508544922
2022-07-24,152.0227508544922
2022-07-25,150.89804077148438
2022-07-26,149.56617736816406
2022-07-27,154.6865234375
2022-07-28,155.23904418945312
2022-07-29,160.32981872558594
2022-07-30,160.32981872558594
2022-07-31,160.32981872558594
2022-08-01,159.34323120117188
2022-08-02,157.86334228515625
2022-08-03,163.90127563476562
2022-08-04,163.58551025390625
2022-08-05,163.3583221435547
2022-08-06,163.3583221435547
2022-08-07,163.3583221435547
2022-08-08,162.8840789794922
2022-08-09,162.9334716796875
2022-08-10,167.20143127441406
2022-08-11,166.46047973632812
2022-08-12,170.0270233154297
2022-08-13,170.0270233154297
2022-08-14,170.0270233154297
2022-08-15,171.1038818359375
2022-08-16,170.94578552246094
2022-08-17,172.44749450683594
